"No.","Time","Source","Destination","Protocol","Length","Info"
"1473","4.680361000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1474","4.683317000","35.167.70.180","10.10.14.17","TLSv1.2","1514","Server Hello"
"1475","4.683330000","10.10.14.17","35.167.70.180","TCP","66","41055 > https [ACK] Seq=155 Ack=1449 Win=32128 Len=0 TSval=11917631 TSecr=195211129"
"1476","4.684630000","35.167.70.180","10.10.14.17","TLSv1.2","2334","Certificate"
"1477","4.684651000","10.10.14.17","35.167.70.180","TCP","66","41055 > https [ACK] Seq=155 Ack=3717 Win=36736 Len=0 TSval=11917632 TSecr=195211129"
"1478","4.686963000","10.10.10.199","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"1479","4.687952000","fe80::7a45:c4ff:fe27:8884","ff02::1:ff27:8884","ICMPv6","86","Multicast Listener Report"
"1480","4.689349000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1481","4.690441000","10.10.14.17","35.167.70.180","TLSv1.2","280","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1482","4.692754000","10.10.13.238","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"1483","4.692880000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M28.GIKTMLK.COM<00>"
"1484","4.696661000","10.10.10.95","239.255.255.250","SSDP","527","NOTIFY * HTTP/1.1 "
"1485","4.696667000","fe80::6522:e4eb:3e43:9a64","ff02::c","SSDP","557","NOTIFY * HTTP/1.1 "
"1486","4.696673000","10.10.10.95","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1487","4.697998000","fe80::6522:e4eb:3e43:9a64","ff02::c","SSDP","514","NOTIFY * HTTP/1.1 "
"1488","4.698005000","10.10.10.95","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"1489","4.698007000","fe80::6522:e4eb:3e43:9a64","ff02::c","SSDP","505","NOTIFY * HTTP/1.1 "
"1490","4.698009000","10.10.10.95","239.255.255.250","SSDP","541","NOTIFY * HTTP/1.1 "
"1491","4.699570000","fe80::6522:e4eb:3e43:9a64","ff02::c","SSDP","571","NOTIFY * HTTP/1.1 "
"1492","4.699577000","10.10.10.95","239.255.255.250","SSDP","539","NOTIFY * HTTP/1.1 "
"1493","4.699580000","fe80::6522:e4eb:3e43:9a64","ff02::c","SSDP","569","NOTIFY * HTTP/1.1 "
"1494","4.700409000","10.10.10.95","239.255.255.250","SSDP","555","NOTIFY * HTTP/1.1 "
"1495","4.700414000","fe80::6522:e4eb:3e43:9a64","ff02::c","SSDP","585","NOTIFY * HTTP/1.1 "
"1496","4.700418000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1497","4.704113000","fe80::ca1f:66ff:fe05:a7b9","ff02::1:ff05:a7b9","ICMPv6","86","Multicast Listener Report"
"1498","4.705303000","fe80::4490:bb87:71cf:1533","ff02::1:ff75:b246","ICMPv6","86","Neighbor Solicitation for fe80::f4f1:e51e:6975:b246 from 00:19:d1:45:e7:3f"
"1499","4.708065000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1500","4.708335000","fe80::7a45:c4ff:fe29:19ca","ff02::1:ff29:19ca","ICMPv6","86","Multicast Listener Report"
"1501","4.709669000","fe80::e91e:c918:5a64:f3c7","ff02::1:ff64:f3c7","ICMPv6","86","Multicast Listener Report"
"1502","4.716347000","fe80::21e1:a200:ff2e:5b58","ff02::c","SSDP","208","M-SEARCH * HTTP/1.1 "
"1503","4.716711000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1504","4.716774000","fe80::21e1:a200:ff2e:5b58","ff02::1:ff48:5b62","ICMPv6","86","Neighbor Solicitation for fe80::388d:2263:d948:5b62 from 00:1a:a0:c0:ef:b1"
"1505","4.716860000","fe80::f907:575e:94e:cc27","ff02::1:ff4e:cc27","ICMPv6","86","Multicast Listener Report"
"1506","4.725004000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1507","4.730840000","fe80::651f:5835:ed0c:2fec","ff02::1:ff0c:2fec","ICMPv6","86","Multicast Listener Report"
"1508","4.734211000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1509","4.740204000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M13.JNUCPWW.NET<00>"
"1510","4.742531000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1511","4.753606000","Dell_27:23:05","Broadcast","ARP","60","Who has 10.10.12.92?  Tell 10.10.13.98"
"1512","4.757218000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1513","4.764578000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1514","4.770612000","192.168.0.1","239.255.255.250","SSDP","389","NOTIFY * HTTP/1.1 "
"1515","4.770973000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M25.HJJORCW.ME<00>"
"1516","4.771729000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M35.PKMJPIM.NET<00>"
"1517","4.771818000","fe80::d4ae:e06b:ffc6:3784","ff02::1:ffc6:3784","ICMPv6","86","Multicast Listener Report"
"1518","4.772622000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1519","4.777883000","fe80::bc01:ec56:6e41:1168","ff02::1:ff84:d254","ICMPv6","86","Neighbor Solicitation for fe80::6927:cb2a:9084:d254 from c8:0a:a9:cd:96:63"
"1520","4.779671000","fe80::2cc3:1685:bbf8:39ca","ff02::1:fff8:39ca","ICMPv6","86","Multicast Listener Report"
"1521","4.780634000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1522","4.785420000","fe80::726d:ecff:fe02:13f","ff02::1:ff02:13f","ICMPv6","86","Multicast Listener Report"
"1523","4.788002000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1524","4.796468000","10.10.10.95","239.255.255.250","SSDP","541","NOTIFY * HTTP/1.1 "
"1525","4.796475000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1526","4.798138000","fe80::6522:e4eb:3e43:9a64","ff02::c","SSDP","571","NOTIFY * HTTP/1.1 "
"1527","4.798146000","10.10.10.95","239.255.255.250","SSDP","539","NOTIFY * HTTP/1.1 "
"1528","4.798148000","fe80::6522:e4eb:3e43:9a64","ff02::c","SSDP","569","NOTIFY * HTTP/1.1 "
"1529","4.799448000","10.10.10.95","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"1530","4.799455000","fe80::6522:e4eb:3e43:9a64","ff02::c","SSDP","505","NOTIFY * HTTP/1.1 "
"1531","4.799459000","10.10.10.95","239.255.255.250","SSDP","555","NOTIFY * HTTP/1.1 "
"1532","4.800759000","fe80::6522:e4eb:3e43:9a64","ff02::c","SSDP","585","NOTIFY * HTTP/1.1 "
"1533","4.800767000","10.10.10.95","239.255.255.250","SSDP","527","NOTIFY * HTTP/1.1 "
"1534","4.800769000","fe80::6522:e4eb:3e43:9a64","ff02::c","SSDP","557","NOTIFY * HTTP/1.1 "
"1535","4.801471000","10.10.10.95","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1536","4.801477000","fe80::6522:e4eb:3e43:9a64","ff02::c","SSDP","514","NOTIFY * HTTP/1.1 "
"1537","4.801481000","fe80::225:64ff:fe90:d293","ff02::1:ff90:d293","ICMPv6","86","Multicast Listener Report"
"1538","4.803444000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1539","4.805318000","fe80::c17c:5f9c:64a8:ae72","ff02::1:ffa8:ae72","ICMPv6","86","Multicast Listener Report"
"1540","4.805702000","fe80::ca1f:66ff:fe06:5003","ff02::1:ff06:5003","ICMPv6","86","Multicast Listener Report"
"1541","4.808157000","fe80::194f:e6f8:dfa4:d1ec","ff02::1:ffa4:d1ec","ICMPv6","86","Multicast Listener Report"
"1542","4.810797000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1543","4.818329000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M8.UOFIUZK.NET<00>"
"1544","4.819342000","fe80::ca1f:66ff:fe05:df33","ff02::1:ff05:df33","ICMPv6","86","Multicast Listener Report"
"1545","4.832681000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1546","4.833005000","fe80::f68e:38ff:fe87:6e52","ff02::1:ff87:6e52","ICMPv6","86","Multicast Listener Report"
"1547","4.834504000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M30.BOAZZQU.BIZ<00>"
"1548","4.836428000","fe80::f24d:a2ff:fef3:fa7a","ff02::1:fff3:fa7a","ICMPv6","86","Multicast Listener Report"
"1549","4.837799000","fe80::c94f:7937:6ee2:41ca","ff02::1:ffe2:41ca","ICMPv6","86","Multicast Listener Report"
"1550","4.838723000","10.10.10.90","224.0.0.252","IGMPv2","64","Membership Report group 224.0.0.252"
"1551","4.840484000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1552","4.847859000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1553","4.855182000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1554","4.861437000","fe80::68ce:d103:8b73:60d6","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"1555","4.862528000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1556","4.865721000","fe80::7a45:c4ff:fe29:128f","ff02::1:ff29:128f","ICMPv6","86","Multicast Listener Report"
"1557","4.869929000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1558","4.874727000","192.168.0.1","239.255.255.250","SSDP","381","NOTIFY * HTTP/1.1 "
"1559","4.877293000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1560","4.884651000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1561","4.886038000","10.10.11.8","10.10.15.255","NBNS","92","Name query NB WPAD<00>"
"1562","4.886055000","10.10.11.8","224.0.0.251","MDNS","70","Standard query 0x0000  A wpad.local, ""QM"" question"
"1563","4.886164000","fe80::a4ba:16d1:e674:cd0e","ff02::fb","MDNS","90","Standard query 0x0000  A wpad.local, ""QM"" question"
"1564","4.886225000","fe80::a4ba:16d1:e674:cd0e","ff02::1:3","LLMNR","84","Standard query 0x0108  A wpad"
"1565","4.886326000","10.10.11.8","224.0.0.252","LLMNR","64","Standard query 0x0108  A wpad"
"1566","4.890073000","fe80::288f:1f7a:a0e5:428f","ff02::1:ffe5:428f","ICMPv6","86","Multicast Listener Report"
"1567","4.894652000","fe80::726d:ecff:fe02:130","ff02::1:ff02:130","ICMPv6","86","Multicast Listener Report"
"1568","4.895700000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1569","4.904053000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1570","4.908615000","fe80::56c4:15ff:fec5:14b5","ff02::1:ffc5:14b5","ICMPv6","86","Multicast Listener Report"
"1571","4.910125000","10.10.10.150","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"1572","4.912356000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1573","4.913562000","10.10.14.236","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"1574","4.920712000","fe80::4535:877d:e8bc:92a8","ff02::1:ffbc:92a8","ICMPv6","86","Multicast Listener Report"
"1575","4.921026000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1576","4.922985000","fe80::baca:3aff:febd:6883","ff02::1:ffbd:6883","ICMPv6","86","Multicast Listener Report"
"1577","4.926055000","fe80::1262:ebff:fe11:18a5","ff02::1:ff9d:5435","ICMPv6","86","Neighbor Solicitation for fe80::195c:4a3e:859d:5435 from 10:62:eb:11:18:a5"
"1578","4.927245000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M26.XGDCQIT.COM<00>"
"1579","4.927309000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M1.LJNBYZO.NET<00>"
"1580","4.927439000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M40.IDYKMZO.COM<00>"
"1581","4.927496000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M4.BMJZHOY.COM<00>"
"1582","4.929431000","fe80::ca1f:66ff:fe06:4eda","ff02::1:ff06:4eda","ICMPv6","86","Multicast Listener Report"
"1583","4.930987000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1584","4.934918000","fe80::40f:2143:91b0:336a","ff02::1:ffb0:336a","ICMPv6","86","Multicast Listener Report"
"1585","4.939305000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1586","4.944379000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M22.KXOXPDW.IN<00>"
"1587","4.947677000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1588","4.949168000","52.11.162.210","10.10.14.17","TLSv1.2","141","Change Cipher Spec, Encrypted Handshake Message"
"1589","4.949535000","10.10.14.17","52.11.162.210","TLSv1.2","823","Application Data"
"1590","4.953701000","48:4d:7e:c5:47:29","Broadcast","ARP","60","Who has 10.10.10.115?  Tell 10.10.14.150"
"1591","4.955984000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1592","4.957841000","fe80::e5f2:4a90:c778:f0fa","ff02::1:ff75:b246","ICMPv6","86","Neighbor Solicitation for fe80::f4f1:e51e:6975:b246 from 90:b1:1c:61:96:a9"
"1593","4.964257000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1594","4.967419000","35.167.70.180","10.10.14.17","TLSv1.2","141","Change Cipher Spec, Encrypted Handshake Message"
"1595","4.967452000","Giga-Byt_0f:a2:4b","Broadcast","ARP","60","Who has 10.10.10.123?  Tell 10.10.14.34"
"1596","4.967736000","10.10.14.17","35.167.70.180","TLSv1.2","503","Application Data"
"1597","4.972556000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1598","4.974818000","10.10.14.13","10.10.15.255","NBNS","92","Name query NB WPAD<00>"
"1599","4.977029000","fe80::9133:352:dc6a:a50d","ff02::1:ff6a:a50d","ICMPv6","86","Multicast Listener Report"
"1600","4.978796000","192.168.0.1","239.255.255.250","SSDP","326","NOTIFY * HTTP/1.1 "
"1601","4.980875000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1602","4.988111000","fe80::ca1f:66ff:fe05:e7aa","ff02::1:ff05:e7aa","ICMPv6","86","Multicast Listener Report"
"1603","4.989166000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1604","4.991629000","SamsungE_ac:5a:12","Broadcast","ARP","60","Who has 192.168.9.254?  Tell 192.168.9.244"
"1605","4.997503000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1606","5.005512000","Dell_06:31:b1","Broadcast","ARP","60","Who has 10.10.10.152?  Tell 10.10.10.95"
"1607","5.005776000","192.168.1.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1608","5.010750000","10.10.14.13","10.10.15.255","NBNS","92","Name query NB WPAD<00>"
"1609","5.014118000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1610","5.022441000","192.168.0.1","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"1611","5.025231000","10.10.12.0","224.0.0.251","MDNS","103","Standard query 0x0001  PTR _C1EB68AE._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"1612","5.036561000","10.10.15.242","10.10.255.255","NBNS","92","Name query NB WIN-JJVQTFUFFR8<00>"
"1613","5.036646000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M31.JFPFPMD.NET<00>"
"1614","5.036959000","10.10.15.242","224.0.0.252","LLMNR","75","Standard query 0xb0fb  A WIN-JJVQTFUFFR8"
"1615","5.052370000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M11.HWIIEOD.COM<00>"
"1616","5.067860000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M29.LOGIBRJ.COM<00>"
"1617","5.070511000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M17.ZDIQFKG.COM<00>"
"1618","5.081041000","fe80::ca1f:66ff:fe05:89ba","ff02::1:ff05:89ba","ICMPv6","86","Multicast Listener Report"
"1619","5.082547000","192.168.0.1","239.255.255.250","SSDP","365","NOTIFY * HTTP/1.1 "
"1620","5.083482000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M15.FLZCWED.COM<00>"
"1621","5.092109000","fe80::726d:ecff:fe02:1f1","ff02::1:ff02:1f1","ICMPv6","86","Multicast Listener Report"
"1622","5.093582000","10.10.13.158","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"1623","5.099087000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M0.MKGDMPP.IN<00>"
"1624","5.115478000","fe80::9117:25ad:ae3d:dd74","ff02::1:ff3d:dd74","ICMPv6","86","Multicast Listener Report"
"1625","5.117574000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M33.GHMBJJN.COM<00>"
"1626","5.130391000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M37.IPSFWRW.COM<00>"
"1627","5.132422000","10.10.13.156","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"1628","5.135149000","fe80::ca1f:66ff:fe05:e675","ff02::1:ff05:e675","ICMPv6","86","Multicast Listener Report"
"1629","5.152569000","10.10.14.230","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"1630","5.158478000","fe80::225:64ff:fe91:b725","ff02::1:ff91:b725","ICMPv6","86","Multicast Listener Report"
"1631","5.161647000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M5.EHMMUUB.CC<00>"
"1632","5.165471000","fe80::d6be:d9ff:feba:f042","ff02::1:ffba:f042","ICMPv6","86","Multicast Listener Report"
"1633","5.180027000","fe80::4da:4533:a493:a19","ff02::1:ff93:a19","ICMPv6","86","Multicast Listener Report"
"1634","5.186649000","192.168.0.1","239.255.255.250","SSDP","397","NOTIFY * HTTP/1.1 "
"1635","5.191982000","10.10.15.201","224.0.0.252","LLMNR","75","Standard query 0x655f  AAAA WIN-JJVQTFUFFR8"
"1636","5.192067000","fe80::ca1f:66ff:fe06:4d74","ff02::1:ff06:4d74","ICMPv6","86","Multicast Listener Report"
"1637","5.193753000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M2.QEJEGNN.COM<00>"
"1638","5.194563000","fe80::f24d:a2ff:fefd:b2e5","ff02::1:fffd:b2e5","ICMPv6","86","Multicast Listener Report"
"1639","5.209120000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M32.BFRIXZS.COM<00>"
"1640","5.215766000","fe80::1fb:a411:e6:77b0","ff02::1:ffe6:77b0","ICMPv6","86","Multicast Listener Report"
"1641","5.222603000","52.11.162.210","10.10.14.17","TLSv1.2","247","Application Data"
"1642","5.222796000","10.10.14.17","52.11.162.210","TLSv1.2","119","Encrypted Alert"
"1643","5.224116000","10.10.14.17","52.11.162.210","TCP","66","55162 > https [FIN, ACK] Seq=1179 Ack=3973 Win=39552 Len=0 TSval=11918172 TSecr=740686655"
"1644","5.245653000","10.10.14.209","239.255.255.250","SSDP","208","M-SEARCH * HTTP/1.1 "
"1645","5.245672000","35.167.70.180","10.10.14.17","TLSv1.2","135","Application Data"
"1646","5.245862000","10.10.14.17","35.167.70.180","TCP","1514","[TCP segment of a reassembled PDU]"
"1647","5.245872000","10.10.14.17","35.167.70.180","TCP","1514","[TCP segment of a reassembled PDU]"
"1648","5.247245000","10.10.14.17","35.167.70.180","TLSv1.2","167","Application Data"
"1649","5.250653000","fe80::2c23:4b4e:1528:f5f6","ff02::1:ff28:f5f6","ICMPv6","86","Multicast Listener Report"
"1650","5.255401000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M14.HYIQPPB.COM<00>"
"1651","5.257957000","10.10.11.110","224.0.0.251","MDNS","261","Standard query response 0x0000  TXT, cache flush PTR _ni-logos._tcp.local PTR edlab-10._ni-logos._tcp.local SRV, cache flush 0 0 2343 edlab-10.local"
"1652","5.261058000","fe80::8919:80f4:4d2e:b3f8","ff02::1:ff2e:b3f8","ICMPv6","86","Multicast Listener Report"
"1653","5.266311000","fe80::e298:61ff:fe76:4977","ff02::2","ICMPv6","86","Multicast Listener Report"
"1654","5.270436000","f4:8e:38:87:45:6f","Broadcast","ARP","60","Who has 10.10.12.10?  Tell 10.10.15.10"
"1655","5.271024000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M19.XQTZQSL.NET<00>"
"1656","5.271066000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M36.MUAEJWT.COM<00>"
"1657","5.271187000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M18.RGEQWBQ.COM<00>"
"1658","5.272860000","fe80::8834:e427:de10:970","ff02::1:ff10:970","ICMPv6","86","Multicast Listener Report"
"1659","5.276117000","fe80::21e1:a200:ff2e:5b58","ff02::1:ff48:5b62","ICMPv6","86","Neighbor Solicitation for fe80::388d:2263:d948:5b62 from 00:1a:a0:c0:ef:b1"
"1660","5.282366000","fe80::461c:a8ff:fe20:52bf","ff02::1:ff20:52bf","ICMPv6","86","Multicast Listener Report"
"1661","5.286651000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M23.IISDKDA.COM<00>"
"1662","5.286697000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M10.UDBRUFF.COM<00>"
"1663","5.290751000","192.168.0.1","239.255.255.250","SSDP","326","NOTIFY * HTTP/1.1 "
"1664","5.292260000","10.10.15.201","224.0.0.252","LLMNR","75","Standard query 0x655f  AAAA WIN-JJVQTFUFFR8"
"1665","5.294299000","fe80::e8f4:478a:ba7:419c","ff02::1:ffa7:419c","ICMPv6","86","Multicast Listener Report"
"1666","5.297401000","fe80::726d:ecff:fe02:f1","ff02::1:ff00:0","ICMPv6","86","Multicast Listener Report"
"1667","5.299215000","fe80::a4ba:16d1:e674:cd0e","ff02::1:3","LLMNR","84","Standard query 0x0108  A wpad"
"1668","5.299249000","10.10.11.8","224.0.0.252","LLMNR","64","Standard query 0x0108  A wpad"
"1669","5.302346000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M6.YOLDYAX.COM<00>"
"1670","5.312373000","fe80::fe29:a1c7:37ad:ff50","ff02::1:ff00:0","ICMPv6","86","Multicast Listener Report"
"1671","5.313911000","fe80::f68e:38ff:fe87:7387","ff02::1:ff87:7387","ICMPv6","86","Multicast Listener Report"
"1672","5.321061000","fe80::ca1f:66ff:fe05:de69","ff02::1:ff05:de69","ICMPv6","86","Multicast Listener Report"
"1673","5.323546000","fe80::121:de68:2681:8b63","ff02::1:ff81:8b63","ICMPv6","86","Multicast Listener Report"
"1674","5.333547000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M39.CTPUGWD.CC<00>"
"1675","5.364782000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M16.GHLUDAD.COM<00>"
"1676","5.376522000","fe80::a812:7b05:8d8b:f362","ff02::1:ff8b:f362","ICMPv6","86","Multicast Listener Report"
"1677","5.385652000","fe80::6d1e:15f1:129d:2127","ff02::1:ff75:b246","ICMPv6","86","Neighbor Solicitation for fe80::f4f1:e51e:6975:b246 from 00:27:0e:26:d2:3c"
"1678","5.390113000","10.10.13.1","255.255.255.255","DHCP","342","DHCP Inform   - Transaction ID 0x19236f6"
"1679","5.393760000","192.168.0.1","239.255.255.250","SSDP","385","NOTIFY * HTTP/1.1 "
"1680","5.393773000","Dell_89:a2:18","Broadcast","ARP","60","Who has 10.10.12.92?  Tell 10.10.11.243"
"1681","5.396070000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M21.WDLUKNM.NET<00>"
"1682","5.396131000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M27.ZJUBGPI.COM<00>"
"1683","5.413036000","10.10.14.236","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"1684","5.422880000","10.10.10.95","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"1685","5.423387000","Dell_bd:6b:ac","Broadcast","ARP","60","Who has 10.10.10.123?  Tell 10.10.11.145"
"1686","5.425971000","fe80::519a:7cd5:52ee:39b0","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"1687","5.442895000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M28.GIKTMLK.COM<00>"
"1688","5.455066000","10.10.15.242","224.0.0.252","LLMNR","75","Standard query 0xb0fb  A WIN-JJVQTFUFFR8"
"1689","5.455614000","Cisco_ea:86:05","Spanning-tree-(for-bridges)_00","STP","60","Conf. TC + Root = 0/0/00:07:4f:12:34:c0  Cost = 29  Port = 0x8005"
"1690","5.475047000","10.10.14.229","224.0.0.251","MDNS","261","Standard query response 0x0000  TXT, cache flush PTR _ni-logos._tcp.local PTR admin-PC._ni-logos._tcp.local SRV, cache flush 0 0 2343 admin-PC.local"
"1691","5.486585000","fe80::8616:f9ff:fe55:3de3","ff02::1:2","DHCPv6","128","Solicit XID: 0x3ffd3 CID: 0001000123544ab68416f9553de3 "
"1692","5.487403000","10.10.14.0","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"1693","5.487416000","fe80::e5f2:4a90:c778:f0fa","ff02::1:ff75:b246","ICMPv6","86","Neighbor Solicitation for fe80::f4f1:e51e:6975:b246 from 90:b1:1c:61:96:a9"
"1694","5.489801000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M13.JNUCPWW.NET<00>"
"1695","5.492141000","52.11.162.210","10.10.14.17","TLSv1.2","119","Encrypted Alert"
"1696","5.492192000","10.10.14.17","52.11.162.210","TCP","54","55162 > https [RST] Seq=1179 Win=0 Len=0"
"1697","5.492208000","52.11.162.210","10.10.14.17","TCP","66","https > 55162 [FIN, ACK] Seq=4026 Ack=1179 Win=30720 Len=0 TSval=740686723 TSecr=11918171"
"1698","5.492220000","10.10.14.17","52.11.162.210","TCP","54","55162 > https [RST] Seq=1179 Win=0 Len=0"
"1699","5.493599000","52.11.162.210","10.10.14.17","TCP","66","https > 55162 [ACK] Seq=4027 Ack=1180 Win=30720 Len=0 TSval=740686723 TSecr=11918172"
"1700","5.493626000","10.10.14.17","52.11.162.210","TCP","54","55162 > https [RST] Seq=1180 Win=0 Len=0"
"1701","5.498629000","192.168.0.1","239.255.255.250","SSDP","379","NOTIFY * HTTP/1.1 "
"1702","5.504908000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 10.10.10.1?  Tell 10.10.10.64"
"1703","5.504925000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 10.10.10.1?  Tell 10.10.10.64"
"1704","5.515797000","fe80::8d28:7c14:4a19:175","ff02::1:ff19:175","ICMPv6","86","Multicast Listener Report"
